_id.dl_date,_id.dl_pt,_id.dl_cl,dl_count
42,"COD","DFS - Classic Couture",4.0
42,"COD","DFS - Crest Learning",5.0
42,"COD","DFS - D Chica",7.0
42,"COD","DFS - Dealsfive",26.0
42,"COD","DFS - Elcotek India Private Limited",69.0
42,"COD","DFS - Eves Apparel",1.0
42,"COD","DFS - Fab panda",256.0
42,"COD","DFS - Forever Kids",1.0
42,"COD","DFS - HABBANA",3.0
42,"COD","DFS - Headon Nutritech",1.0
42,"COD","DFS - Hindware Home Retail",2.0
42,"COD","DFS - Hytrend Online Marketing",8.0
42,"COD","DFS - INDERSONS",1.0
42,"COD","DFS - India Arts Palace",1.0
42,"COD","DFS - Invensol Consulting",1.0
42,"COD","DFS - JIFSY",9.0
42,"COD","DFS - KPA APPARELS",2.0
42,"COD","DFS - Londonhouze",4.0
42,"COD","DFS - Luxury E-Commerce Pvt Ltd",2.0
42,"COD","DFS - Mitesh Dubey",1.0
42,"COD","DFS - Mysterious Beauty",3.0
42,"COD","DFS - NV Enterprises",4.0
42,"COD","DFS - Novelty Shop",10.0
42,"COD","DFS - OM SAI AYURVEDA INDAI LIMITED",1.0
42,"COD","DFS - PDA",2.0
42,"COD","DFS - Phonebazaar",3.0
42,"COD","DFS - Phoneskkin",16.0
42,"COD","DFS - Pinkblueindia",5.0
42,"COD","DFS - Plumgoodness",15.0
42,"COD","DFS - RIMS Marketing",1.0
42,"COD","DFS - Sharda Emporium",1.0
42,"COD","DFS - Shop In",2.0
42,"COD","DFS - Shopezone Ecom Pvt. Ltd",2.0
42,"COD","DFS - Shopnaari",35.0
42,"COD","DFS - Startedge Ventures India Pvt Ltd",4.0
42,"COD","DFS - Style Fiesta",4.0
42,"COD","DFS - TACFAB FASHIONS PVT LTD",1.0
42,"COD","DFS - TAM International",33.0
42,"COD","DFS - TOLEXO ONLINE PVT LTD",380.0
42,"COD","DFS - This N That",6.0
42,"COD","DFS - TikTok World",1.0
42,"COD","DFS - Toniq",1.0
42,"COD","DFS - Treewalker Ecommerce",1.0
42,"COD","DFS - Upbeat Retail Pvt Ltd",1.0
42,"COD","DFS - Voonik Technologies Private Limited",35.0
42,"COD","DFS - Vox Pox",32.0
42,"COD","DFS - WYO",55.0
42,"COD","DFS - Wanna Party",1.0
42,"COD","DFS - Wodrobe For Girls",2.0
42,"COD","DFS- Allsilks Designers Pvt Ltd",2.0
42,"COD","Dailyobjects",15.0
42,"COD","Decorze",1.0
42,"COD","Diva Online Store",1.0
42,"COD","Dogspot",66.0
42,"COD","Dressmyphone",8.0
42,"COD","Egitanjali",5.0
42,"COD","Etail Marketing Pvt. Ltd.",2.0
42,"COD","Everstylish",15.0
42,"COD","Faballey",32.0
42,"COD","Fabindia Overseas",1.0
42,"COD","Fashionara",643.0
42,"COD","Fashionove",2.0
42,"COD","Findable",1.0
42,"COD","Flipkart",3869.0
42,"COD","Fourseven",2.0
42,"COD","Gadget Stuff",17.0
42,"COD","GamesInc",29.0
42,"COD","Getitbazaar",5030.0
42,"COD","Globalshiksha",13.0
42,"COD","Gocart",2.0
42,"COD","Golden Tips",2.0
42,"COD","Gourmet Co Retail Pvt. Ltd.",5.0
42,"COD","Greengood",1.0
42,"COD","HUFT",5.0
42,"COD","HealthKart",707.0
42,"COD","HomeShop18",981.0
42,"COD","HomeShop18-FOS",3896.0
42,"COD","India today",835.0
42,"COD","IndiaInMyBag",5.0
42,"COD","IndianClay",2.0
42,"COD","Indiarush",63.0
42,"COD","Indikala",1.0
42,"COD","Infibeam",56.0
42,"COD","Infibeam Vendor",2.0
42,"COD","Integrated Sample & Try Pvt. Ltd",12.0
42,"COD","Jabong",985.0
42,"COD","Just Herbs",4.0
42,"COD","Kaaryah",1.0
42,"COD","Kart Rocket",61.0
42,"COD","Kawachigroup",3.0
42,"COD","Khushi Enterprises",1.0
42,"COD","Kraftbuy",1.0
42,"COD","KrishnaPearls",1.0
42,"COD","Kunchals Stores",2.0
42,"COD","Lacrafters global",2.0
42,"COD","Letternote",22.0
42,"COD","LimeRoad",521.0
42,"COD","Live Your Sport",1.0
42,"COD","M/s Atul Udyog",1.0
42,"COD","MOBIWEB",4.0
42,"COD","MSM BOX",1.0
42,"COD","MUGHAL CLINIC",6.0
42,"COD","Majestic On The Net",3.0
42,"COD","Malik International",6.0
42,"COD","Manusis Technologies",4.0
42,"COD","Metrofyme",8.0
42,"COD","Mirraw COD",317.0
42,"COD","MomNKid",1.0
42,"COD","Mscorporation",1.0
42,"COD","Mulyashop",47.0
42,"COD","My nutra mart",15.0
42,"COD","MyBabyCart",8.0
42,"COD","Myntra",1753.0
42,"COD","NETE RETAIL",2.0
42,"COD","Naaptol",242.0
42,"COD","NatturaBiocare",4.0
42,"COD","NaturalMantra",27.0
42,"COD","Netakart",83.0
42,"COD","Nikulsan",1.0
42,"COD","NoFat",33.0
42,"COD","Nykaa",431.0
42,"COD","OKS",3.0
42,"COD","Onkart",6.0
42,"COD","Palred",171.0
42,"COD","Pavitra Retail Pvt Ltd",4.0
42,"COD","Postergully",2.0
42,"COD","Prism",14.0
42,"COD","PumpkinPie",1.0
42,"COD","PureMart",3.0
42,"COD","Purplle",37.0
42,"COD","Quick Service",140.0
42,"COD","ROADGODS AUTOGEAR",4.0
42,"COD","ReGlobe",2.0
42,"COD","Rediff",440.0
42,"COD","Redwolf",13.0
42,"COD","Rubicon e Retail Pvt. Ltd.",1.0
42,"COD","S S FASHION",1.0
42,"COD","SHIVA INTERNATIONAL APPARELS",2.0
42,"COD","SIMBA CART",17.0
42,"COD","SMOKEFREE ELECTRONIC CIGARETTE PVT LTD",3.0
42,"COD","SSIPL",3.0
42,"COD","Safa Honey",3.0
42,"COD","Saholic",30.0
42,"COD","Sheepstop",1.0
42,"COD","Shop Luxury",5.0
42,"COD","Shop19",82.0
42,"COD","ShopClues",2.0
42,"COD","Shopping Monster",1.0
42,"COD","Shree Traders",2.0
42,"COD","Snapdeal",14803.0
42,"COD","StalkBuyLove",14.0
42,"COD","Star CJ Guj",291.0
42,"COD","StarCJ Punjab",266.0
42,"COD","StarCJ-BOM",198.0
42,"COD","StarCJ-South",251.0
42,"COD","StyleTag",149.0
42,"COD","Styledge",8.0
42,"COD","Stylisda",1.0
42,"COD","Surat Diamonds",3.0
42,"COD","Tails Love",2.0
42,"COD","Tanyas Jewelery",1.0
42,"COD","Thatspersonal",2.0
42,"COD","TheDesignFactory",5.0
42,"COD","TheEntertainment",3.0
42,"COD","TheNorthEastStore",2.0
42,"COD","Theblucard",1.0
42,"COD","Totals Solution",14.0
42,"COD","TrustPharmacy",1.0
42,"COD","Uniqstop",11.0
42,"COD","Urban House Accessories",6.0
42,"COD","Valyoo",5.0
42,"COD","Ventra",2.0
42,"COD","Videocon",145.0
42,"COD","Vishnu Solutions",3.0
42,"COD","Voylla",22.0
42,"COD","WforWoman",14.0
42,"COD","Whole salehungama",2.0
42,"COD","Xtees",27.0
42,"COD","Yepme",2105.0
42,"COD","Zaak9",1.0
42,"COD","Zaap Technologies",3.0
42,"COD","Zivame",157.0
42,"COD","Ziveg",13.0
42,"COD","Zoffio",30.0
42,"COD","Zoffio_Del",18.0
42,"COD","Zoomin",238.0
42,"COD","Zovi",121.0
42,"COD","below the belt",5.0
42,"COD","blotchwear",4.0
42,"COD","cheershopping",12.0
42,"COD","chhajedgarden",5.0
42,"COD","coke2homeBLR",15.0
42,"COD","elcincoinc",15.0
42,"COD","escentsdeals",1.0
42,"COD","extraminds",18.0
42,"COD","happy sunshine",1.0
42,"COD","hasbro",8.0
42,"COD","himalaya",30.0
42,"COD","iFlauntmyJewel",2.0
42,"COD","iamgreen",2.0
42,"COD","madura",4.0
42,"COD","p3store.com",2.0
42,"COD","priyankas designs",2.0
42,"COD","sanskritikk",1.0
42,"COD","secretangel",6.0
42,"COD","shaze",1.0
42,"COD","softwear",1.0
42,"COD","soulflower",9.0
42,"COD","store503",2.0
42,"COD","stylekabila",1.0
42,"COD","tennishub",7.0
42,"COD","theskinstore",7.0
42,"COD","titan",50.0
42,"Cash","Airasia",1.0
42,"Cash","BookMyTrain.com",34.0
42,"Cash","Cheeni Labs Private Limited",7.0
42,"Cash","Fashionove",1.0
42,"Cash","Mirraw",36.0
42,"Cash","ReleaseMyAd",1.0
42,"Cash","adda52",3.0
42,"Cash","ads2book",3.0
42,"Cash","cardekho",10.0
42,"Cash","chhajedgarden",2.0
42,"Cash","freshersworld",12.0
42,"Cash","getitfreeads",18.0
42,"Cash","high5store",2.0
42,"Cash","indianstage",11.0
42,"Cash","jetairways",38.0
42,"Cash","myprivatetutor",5.0
42,"Cash","sanctum",1.0
42,"Cash","stiffcollar",1.0
42,"Cash","tenonten",1.0
42,"Cash","thinkvidya",11.0
42,"Cash","toteteca",2.0
42,"Cash","travelguru",23.0
42,"Pickup","20Dresses",6.0
42,"Pickup","Alix Retail",22.0
42,"Pickup","Amazon India - Melody Electronics",2.0
42,"Pickup","Arise India",1.0
42,"Pickup","BabyOye",1.0
42,"Pickup","Bagittoday",14.0
42,"Pickup","DFS - Android Info Solution Pvt Ltd",11.0
42,"Pickup","DFS - Fab panda",4.0
42,"Pickup","DFS - Globalite Retail Pvt Ltd.",17.0
42,"Pickup","DFS - Headon Nutritech",1.0
42,"Pickup","DFS - Metis Learning Solutions Pvt. Ltd.",1.0
42,"Pickup","DFS - Nexxbase Marketing Pvt Ltd",1.0
42,"Pickup","DFS - TOLEXO ONLINE PVT LTD",2.0
42,"Pickup","DFS - Voonik Technologies Private Limited",4.0
42,"Pickup","Faballey",4.0
42,"Pickup","Fasense lifestyle pvt limited",2.0
42,"Pickup","Flipkart",263.0
42,"Pickup","HealthKart",7.0
42,"Pickup","HomeShop18-FOS",80.0
42,"Pickup","Indiarush",8.0
42,"Pickup","Jabong",22.0
42,"Pickup","Khushi Enterprises",1.0
42,"Pickup","Lacrafters global",2.0
42,"Pickup","LimeRoad",271.0
42,"Pickup","Myntra",459.0
42,"Pickup","Nykaa",12.0
42,"Pickup","Palred",52.0
42,"Pickup","Paytm",64.0
42,"Pickup","Rubicon e Retail Pvt. Ltd.",1.0
42,"Pickup","Saholic",2.0
42,"Pickup","SanthoshSuperStores",2.0
42,"Pickup","ShopClues",28.0
42,"Pickup","ShoppersStop",95.0
42,"Pickup","Snapdeal RL",1175.0
42,"Pickup","StarCJ Punjab",1.0
42,"Pickup","StarCJ-BOM",2.0
42,"Pickup","StarCJ-South",2.0
42,"Pickup","TrustPharmacy",1.0
42,"Pickup","Videocon",7.0
42,"Pickup","Voylla",6.0
42,"Pickup","Woodland",8.0
42,"Pickup","Yepme",22.0
42,"Pickup","Zovi",18.0
42,"Pickup","cheershopping",6.0
42,"Pickup","shorepoint",3.0
42,"Pickup","titan",3.0
42,"Pre-paid","20Dresses",2.0
42,"Pre-paid","99Prints",5.0
42,"Pre-paid","99labels",4.0
42,"Pre-paid","ACE TURTLE SERVICES PVT. LTD.",1.0
42,"Pre-paid","AGNUS Netmart",2.0
42,"Pre-paid","Alix Retail",144.0
42,"Pre-paid","Amazing Enterprises",2.0
42,"Pre-paid","Amazon India - ALEKIP TRADELINK PVT. LTD.",21.0
42,"Pre-paid","Amazon India - Anek Technovations Pvt Ltd",1.0
42,"Pre-paid","Amazon India - Baby N mOm LLP",1.0
42,"Pre-paid","Amazon India - Book Express",2.0
42,"Pre-paid","Amazon India - Cinderella",3.0
42,"Pre-paid","Amazon India - Click Retail Pvt Ltd",1.0
42,"Pre-paid","Amazon India - Etail Marketing Pvt. Ltd.",4.0
42,"Pre-paid","Amazon India - Fos Designs & Services Pvt Ltd",2.0
42,"Pre-paid","Amazon India - Grab-India",1.0
42,"Pre-paid","Amazon India - HappyHealth",3.0
42,"Pre-paid","Amazon India - Indian Fine Beauty care",13.0
42,"Pre-paid","Amazon India - Nature Online Corporation",2.0
42,"Pre-paid","Amazon India - Ocea Marine Cosmetics Pvt Ltd.",1.0
42,"Pre-paid","Amazon India - Proactive Distributors",4.0
42,"Pre-paid","Amazon India - ROOH WELLNESS",2.0
42,"Pre-paid","Amazon India - Rahul Industrial Enterprises",1.0
42,"Pre-paid","Amazon India - SWATI GRAMODYOG SEWA SANSTHAN",4.0
42,"Pre-paid","Amazon India - Setmore Exim",1.0
42,"Pre-paid","Amazon India - Value Retail",6.0
42,"Pre-paid","Amazon India - Zodiacal Healthcare Private Limited",1.0
42,"Pre-paid","Archies",59.0
42,"Pre-paid","BODYMART",1.0
42,"Pre-paid","BabyOye",23.0
42,"Pre-paid","Bagittoday",45.0
42,"Pre-paid","Bashprop",2.0
42,"Pre-paid","Bewakoof",166.0
42,"Pre-paid","Bike Basix Apparel Pvt. Ltd.",1.0
42,"Pre-paid","BikeStuff",2.0
42,"Pre-paid","Body Shop",2.0
42,"Pre-paid","BoerandFitch",6.0
42,"Pre-paid","Boxbeat Technologies Private Limited",1.0
42,"Pre-paid","Brand Trendz",2.0
42,"Pre-paid","Byoke Overseas Pvt. Ltd.",51.0
42,"Pre-paid","COMMA BOOK INDIA PVT. LTD",22.0
42,"Pre-paid","CONNECTWIDE",1.0
42,"Pre-paid","ChandraniPearls",2.0
42,"Pre-paid","Chase Lifestyle Pvt. Ltd",1.0
42,"Pre-paid","Coke2HomeMumbai",2.0
42,"Pre-paid","Coke2homeHYDERABAD",1.0
42,"Pre-paid","CompuIndia",1.0
42,"Pre-paid","Crazeal",121.0
42,"Pre-paid","DFS -  Ace Turtle Services Pvt Ltd (Flying Machine)",3.0
42,"Pre-paid","DFS - 99garments.com",3.0
42,"Pre-paid","DFS - AY Online Stores",5.0
42,"Pre-paid","DFS - Acorda Infotech Pvt Ltd",3.0
42,"Pre-paid","DFS - Anand India",1.0
42,"Pre-paid","DFS - Anekaant",1.0
42,"Pre-paid","DFS - Art of Living",26.0
42,"Pre-paid","DFS - Auto Fresh.in",2.0
42,"Pre-paid","DFS - BH Ecom Services",4.0
42,"Pre-paid","DFS - Bag Me Mart",1.0
42,"Pre-paid","DFS - BhaminiFashion",1.0
42,"Pre-paid","DFS - Billion Bucks Private Limited",1.0
42,"Pre-paid","DFS - Celloworld",2.0
42,"Pre-paid","DFS - Dealsfive",2.0
42,"Pre-paid","DFS - Elcotek India Private Limited",1.0
42,"Pre-paid","DFS - Fab panda",10.0
42,"Pre-paid","DFS - Fever 21",8.0
42,"Pre-paid","DFS - Global Trade Links",3.0
42,"Pre-paid","DFS - Hindware Home Retail",3.0
42,"Pre-paid","DFS - Hytrend Online Marketing",2.0
42,"Pre-paid","DFS - India Arts Palace",1.0
42,"Pre-paid","DFS - KPA APPARELS",1.0
42,"Pre-paid","DFS - LMR Tablewares",6.0
42,"Pre-paid","DFS - Londonhouze",1.0
42,"Pre-paid","DFS - Mobile Health Solutions",15.0
42,"Pre-paid","DFS - Moksha Lifestyle",1.0
42,"Pre-paid","DFS - Mysterious Beauty",1.0
42,"Pre-paid","DFS - Nexxbase Marketing Pvt Ltd",5.0
42,"Pre-paid","DFS - Novelty Shop",4.0
42,"Pre-paid","DFS - Phonebazaar",1.0
42,"Pre-paid","DFS - Plumgoodness",4.0
42,"Pre-paid","DFS - Postbox",1.0
42,"Pre-paid","DFS - SHITAL SIGNS (P) LTD.",1.0
42,"Pre-paid","DFS - SWANHILLS ENTERPRISES",1.0
42,"Pre-paid","DFS - Sanjanas Online",1.0
42,"Pre-paid","DFS - Shop In",1.0
42,"Pre-paid","DFS - Shoppro Sales India",2.0
42,"Pre-paid","DFS - Startedge Ventures India Pvt Ltd",1.0
42,"Pre-paid","DFS - TOLEXO ONLINE PVT LTD",43.0
42,"Pre-paid","DFS - Teenetra",1.0
42,"Pre-paid","DFS - The Yellow Door Store",30.0
42,"Pre-paid","DFS - Treewalker Ecommerce",1.0
42,"Pre-paid","DFS - Vasthra Boutique",1.0
42,"Pre-paid","DFS - Vidwan Marketing",1.0
42,"Pre-paid","DFS - Voonik Technologies Private Limited",8.0
42,"Pre-paid","DFS - Vox Pox",48.0
42,"Pre-paid","DFS - WYO",6.0
42,"Pre-paid","DFS - White Kalia",1.0
42,"Pre-paid","DFS- Allsilks Designers Pvt Ltd",3.0
42,"Pre-paid","DOYOURS",5.0
42,"Pre-paid","Dailyobjects",16.0
42,"Pre-paid","Decorze",3.0
42,"Pre-paid","Dogspot",66.0
42,"Pre-paid","Egitanjali",1.0
42,"Pre-paid","Elliss",1.0
42,"Pre-paid","Erd Infotech",2.0
42,"Pre-paid","Etail Marketing Pvt. Ltd.",9.0
42,"Pre-paid","Everstylish",2.0
42,"Pre-paid","Faballey",17.0
42,"Pre-paid","Fabindia Overseas",2.0
42,"Pre-paid","Fasense lifestyle pvt limited",1.0
42,"Pre-paid","Fashionara",141.0
42,"Pre-paid","Flipkart",1120.0
42,"Pre-paid","Flipkart B2B",18.0
42,"Pre-paid","Four Brown Folk Decor",1.0
42,"Pre-paid","GamesInc",7.0
42,"Pre-paid","Ganesh Agencies",1.0
42,"Pre-paid","Getitbazaar",353.0
42,"Pre-paid","Getitbazaar Bulk",27.0
42,"Pre-paid","Gift A Pension",3.0
42,"Pre-paid","Giftcart Ecommerce",1.0
42,"Pre-paid","Gioia Bazar",3.0
42,"Pre-paid","Gocart",2.0
42,"Pre-paid","Gourmet Co Retail Pvt. Ltd.",1.0
42,"Pre-paid","Greengood",4.0
42,"Pre-paid","GrouponSurface",39.0
42,"Pre-paid","HUFT",2.0
42,"Pre-paid","HealthKart",268.0
42,"Pre-paid","HomeShop18",114.0
42,"Pre-paid","HomeShop18-FOS",163.0
42,"Pre-paid","IndiaInMyBag",1.0
42,"Pre-paid","Indian Trade Linkers",5.0
42,"Pre-paid","Indiarush",23.0
42,"Pre-paid","Indiatimes",1.0
42,"Pre-paid","Infibeam",55.0
42,"Pre-paid","Integrated Sample & Try Pvt. Ltd",24.0
42,"Pre-paid","Jabong",514.0
42,"Pre-paid","Jyoti Footwear",4.0
42,"Pre-paid","Kaaryah",1.0
42,"Pre-paid","Kart Rocket",18.0
42,"Pre-paid","Kawachigroup",1.0
42,"Pre-paid","Khushi Enterprises",1.0
42,"Pre-paid","Kingkart",22.0
42,"Pre-paid","L' OCCITANE INDIA PRIVATE LIMITED",1.0
42,"Pre-paid","Lacrafters global",4.0
42,"Pre-paid","Light & Living",1.0
42,"Pre-paid","LimeRoad",322.0
42,"Pre-paid","MOBIWEB",1.0
42,"Pre-paid","MPP - STYLEMAKE",2.0
42,"Pre-paid","MSM BOX",1.0
42,"Pre-paid","Magasin Online",7.0
42,"Pre-paid","Magickart",8.0
42,"Pre-paid","Major Brands-S2S Transfer",43.0
42,"Pre-paid","Micromax",35.0
42,"Pre-paid","Mirraw COD",2.0
42,"Pre-paid","MotoAdda",1.0
42,"Pre-paid","MyBabyCart",11.0
42,"Pre-paid","Myhomesol",1.0
42,"Pre-paid","Myntra",383.0
42,"Pre-paid","NETE RETAIL",1.0
42,"Pre-paid","NammaBaby",8.0
42,"Pre-paid","NatturaBiocare",2.0
42,"Pre-paid","NaturalMantra",14.0
42,"Pre-paid","Nature Online Corporation",3.0
42,"Pre-paid","Netakart",5.0
42,"Pre-paid","No Nasties",1.0
42,"Pre-paid","NoFat",8.0
42,"Pre-paid","Nykaa",882.0
42,"Pre-paid","Onkart",1.0
42,"Pre-paid","Palred",14.0
42,"Pre-paid","Pavitra Retail Pvt Ltd",34.0
42,"Pre-paid","Paytm",348.0
42,"Pre-paid","Pigeone Store",2.0
42,"Pre-paid","Primetex",2.0
42,"Pre-paid","Prism",12.0
42,"Pre-paid","Provogue India",287.0
42,"Pre-paid","PureMart",4.0
42,"Pre-paid","Purplle",29.0
42,"Pre-paid","RHYTHM CREATION",1.0
42,"Pre-paid","ROADGODS AUTOGEAR",1.0
42,"Pre-paid","Rediff",150.0
42,"Pre-paid","Redwolf",22.0
42,"Pre-paid","Religare",12.0
42,"Pre-paid","Rubicon e Retail Pvt. Ltd.",2.0
42,"Pre-paid","SIMBA CART",4.0
42,"Pre-paid","SIXTY PLUS PRODUCTS ONLINE PRIVATE LIMITED",1.0
42,"Pre-paid","SMESauda",1.0
42,"Pre-paid","SMOKEFREE ELECTRONIC CIGARETTE PVT LTD",11.0
42,"Pre-paid","Safa Honey",4.0
42,"Pre-paid","Saholic",17.0
42,"Pre-paid","SapnaOnline",14.0
42,"Pre-paid","Shop19",1.0
42,"Pre-paid","ShopClues",697.0
42,"Pre-paid","ShoppersStop",1.0
42,"Pre-paid","Shopyourworld",2.0
42,"Pre-paid","Shree Traders",2.0
42,"Pre-paid","Snapdeal",2412.0
42,"Pre-paid","Snapdeal RL",4687.0
42,"Pre-paid","Srivika Fashions",1.0
42,"Pre-paid","StalkBuyLove",1.0
42,"Pre-paid","StarCJ-South",1.0
42,"Pre-paid","StyleTag",67.0
42,"Pre-paid","Styledge",8.0
42,"Pre-paid","Styleever",1.0
42,"Pre-paid","Stylisda",1.0
42,"Pre-paid","Surat Diamonds",63.0
42,"Pre-paid","TangyPicks",3.0
42,"Pre-paid","Thatspersonal",1.0
42,"Pre-paid","The fashioncart",2.0
42,"Pre-paid","Totals Solution",10.0
42,"Pre-paid","Urban House Accessories",3.0
42,"Pre-paid","Urbanvalve",1.0
42,"Pre-paid","Vishnu Solutions",2.0
42,"Pre-paid","Voylla",16.0
42,"Pre-paid","WforWoman",22.0
42,"Pre-paid","YU",10.0
42,"Pre-paid","Yepme",305.0
42,"Pre-paid","Zansaar",18.0
42,"Pre-paid","Zivame",78.0
42,"Pre-paid","Zoffio",5.0
42,"Pre-paid","Zoffio_Del",2.0
42,"Pre-paid","Zovi",63.0
42,"Pre-paid","addresshomecod",1.0
42,"Pre-paid","blotchwear",2.0
42,"Pre-paid","cheershopping",3.0
42,"Pre-paid","diamond pocket books pvt ltd",1.0
42,"Pre-paid","eZone",2.0
42,"Pre-paid","elcincoinc",2.0
42,"Pre-paid","flinto",8.0
42,"Pre-paid","hasbro",4.0
42,"Pre-paid","himalaya",80.0
42,"Pre-paid","huntbags",1.0
42,"Pre-paid","iFlauntmyJewel",1.0
42,"Pre-paid","iamgreen",3.0
42,"Pre-paid","mobstyle",4.0
42,"Pre-paid","mudraretail",1.0
42,"Pre-paid","p3store.com",1.0
42,"Pre-paid","pickparcel.com",2.0
42,"Pre-paid","priyankas designs",12.0
42,"Pre-paid","r.k.enterprises",1.0
42,"Pre-paid","shaze",1.0
42,"Pre-paid","shorepoint",14.0
42,"Pre-paid","siyorajewellery",1.0
42,"Pre-paid","softwear",1.0
42,"Pre-paid","stylekabila",1.0
42,"Pre-paid","tennishub",12.0
42,"Pre-paid","theskinstore",3.0
42,"Pre-paid","titan",21.0
42,"REPL","Star CJ Guj",21.0
42,"REPL","StarCJ Punjab",11.0
42,"REPL","StarCJ-BOM",15.0
42,"REPL","StarCJ-South",17.0
42,"REPL","YU",24.0
43,"COD","20Dresses",16.0
43,"COD","99Prints",2.0
43,"COD","99labels",9.0
43,"COD","A-Cube Kids Entertainment Private Limited",1.0
43,"COD","ACE TURTLE SERVICES PVT. LTD.",4.0
43,"COD","AD TeraClik",1.0
43,"COD","AIETS",3.0
43,"COD","Action Shoes",10.0
43,"COD","Alix Retail",148.0
43,"COD","Amazing Enterprises",1.0
43,"COD","Amazon India - Primarc Pecan Retail Private Limited",3.0
43,"COD","BONORGANIK",1.0
43,"COD","BabyOye",32.0
43,"COD","Bagittoday",292.0
43,"COD","Bandarwalla",1.0
43,"COD","Basic Strings",2.0
43,"COD","Beautiful you",2.0
43,"COD","Bewakoof",345.0
43,"COD","BoerandFitch",2.0
43,"COD","Brand Trendz",6.0
43,"COD","Brandz Hub",1.0
43,"COD","ChandraniPearls",1.0
43,"COD","Chase Lifestyle Pvt. Ltd",1.0
43,"COD","Coke2HomeMumbai",4.0
43,"COD","Coke2HomePune",2.0
43,"COD","Coke2homeCHENNAI",4.0
43,"COD","Coke2homeHYDERABAD",8.0
43,"COD","Colorbar Cosmetics",1.0
43,"COD","CompuIndia",4.0
43,"COD","Conjoint Business Services LLP",1.0
43,"COD","DFS -  Ace Turtle Services Pvt Ltd (Flying Machine)",5.0
43,"COD","DFS - 99garments.com",13.0
43,"COD","DFS - Aarvak Garments Pvt Ltd",2.0
43,"COD","DFS - Accessorize Jewellery",1.0
43,"COD","DFS - Anand India",98.0
43,"COD","DFS - Anant Desire",6.0
43,"COD","DFS - Andor Tech",3.0
43,"COD","DFS - Android Info Solution Pvt Ltd",13.0
43,"COD","DFS - Art of Living",10.0
43,"COD","DFS - Auto Fresh.in",2.0
43,"COD","DFS - Axys Nutrition",1.0
43,"COD","DFS - B2B Services",6.0
43,"COD","DFS - BRI TRADING",2.0
43,"COD","DFS - Bahola Labs",1.0
43,"COD","DFS - Belle Lingeries Pvt. Ltd.",1.0
43,"COD","DFS - BhaminiFashion",1.0
43,"COD","DFS - Blissful",4.0
43,"COD","DFS - Celloworld",6.0
43,"COD","DFS - Classic Couture",2.0
43,"COD","DFS - Crest Learning",2.0
43,"COD","DFS - D Chica",3.0
43,"COD","DFS - Elcotek India Private Limited",102.0
43,"COD","DFS - Exit10 Marketing Private Limited",1.0
43,"COD","DFS - Fab panda",114.0
43,"COD","DFS - FabionaFashion.com",3.0
43,"COD","DFS - Fly Mantra",28.0
43,"COD","DFS - Forever Kids",1.0
43,"COD","DFS - Gizmoz",1.0
43,"COD","DFS - Halkart",1.0
43,"COD","DFS - Hytrend Online Marketing",11.0
43,"COD","DFS - I M Healthcare Pvt. Ltd.",7.0
43,"COD","DFS - INDERSONS",1.0
43,"COD","DFS - Imperial Impact",2.0
43,"COD","DFS - JIFSY",7.0
43,"COD","DFS - KPA APPARELS",1.0
43,"COD","DFS - Kamal Rayon Private Limited",3.0
43,"COD","DFS - Londonhouze",5.0
43,"COD","DFS - Luxury E-Commerce Pvt Ltd",2.0
43,"COD","DFS - MAKEOVER COLLECTIONS",2.0
43,"COD","DFS - Magicon Impex Pvt Ltd",95.0
43,"COD","DFS - Metalwear.in",5.0
43,"COD","DFS - Moksha Lifestyle",2.0
43,"COD","DFS - Mysterious Beauty",4.0
43,"COD","DFS - NV Enterprises",9.0
43,"COD","DFS - Novelty Shop",7.0
43,"COD","DFS - OM SAI AYURVEDA INDAI LIMITED",1.0
43,"COD","DFS - Pinkblueindia",2.0
43,"COD","DFS - Plumgoodness",22.0
43,"COD","DFS - Postbox",2.0
43,"COD","DFS - RIMS Marketing",3.0
43,"COD","DFS - Shop In",7.0
43,"COD","DFS - Shopezone Ecom Pvt. Ltd",1.0
43,"COD","DFS - Shopnaari",28.0
43,"COD","DFS - Startedge Ventures India Pvt Ltd",5.0
43,"COD","DFS - Stop and Shop Fashion",6.0
43,"COD","DFS - Style Fiesta",5.0
43,"COD","DFS - TACFAB FASHIONS PVT LTD",3.0
43,"COD","DFS - TADPOLE STORE PVT LTD",1.0
43,"COD","DFS - TOLEXO ONLINE PVT LTD",98.0
43,"COD","DFS - Tanishka International",3.0
43,"COD","DFS - The Luxurious Affair",11.0
43,"COD","DFS - Toniq",4.0
43,"COD","DFS - UTSAV FASHION PVT LTD",1.0
43,"COD","DFS - UVMTelemart",64.0
43,"COD","DFS - Voonik Technologies Private Limited",13.0
43,"COD","DFS - Vox Pox",105.0
43,"COD","DFS - WISHCARE",1.0
43,"COD","DFS - WYO",53.0
43,"COD","DFS - Weearly.Com",12.0
43,"COD","DFS - Wodrobe For Girls",4.0
43,"COD","DFS - Yocustomfreak",1.0
43,"COD","DFS - xoxo",1.0
43,"COD","Dailyobjects",38.0
43,"COD","Dogspot",55.0
43,"COD","Dressmyphone",2.0
43,"COD","Ebongkolkata",5.0
43,"COD","Elephant",1.0
43,"COD","Erd Infotech",3.0
43,"COD","Eta Jewels",1.0
43,"COD","Etail Marketing Pvt. Ltd.",1.0
