_id.dl_date,_id.dl_cn,_id.dl_cnc,dl_count
53,"Jaipur","Jaipur",119.0
53,"Jaipur_Malviya Nagar","Jaipur",100.0
53,"Jaipur_vaishali Nagar","Jaipur",43.0
53,"Jalandhar_DC","Jalandhar",280.0
53,"Jalandhar_Sodal Road","Jalandhar",1.0
53,"Jamnagar_Dc","Jamnagar",91.0
53,"Janakpuri","Delhi NCR",84.0
53,"Jodhpur","Jodhpur",78.0
53,"Kanchipuram_DC","Kanchipuram",6.0
53,"Kanpur","Kanpur",107.0
53,"Karnal","Karnal",51.0
53,"Karur","Karur",208.0
53,"Kolhapur_DC","Kolhapur",33.0
53,"Kota","Kota",32.0
53,"Lucknow","Lucknow",298.0
53,"Lucknow_Aliganj","Lucknow",137.0
53,"Lucknow_Gomti Nagar","Lucknow",31.0
53,"Lucknow_Indira Nagar","Lucknow",62.0
53,"Lucknow_Vishnu Lok","Lucknow",161.0
53,"Ludhiana_DC","Ludhiana",277.0
53,"MP_Dewas","Dewas",71.0
53,"Madurai","Madurai",54.0
53,"Malad_West_DC","Mumbai",44.0
53,"Mandya_Dc","Mysore",173.0
53,"Mangalore","Mangalore",469.0
53,"Meerut","Meerut",61.0
53,"Mehedipatnam","Hyderabad",76.0
53,"Mehsana_Dc","Mehsana",82.0
53,"Moradabad_DC","Bareilly",19.0
53,"Mount Road","Chennai",42.0
53,"Mumbai Antop Hill","Mumbai",72.0
53,"Mumbai Borivali","Mumbai",29.0
53,"Mumbai Central","Mumbai",20.0
53,"Mumbai Chandivali","Mumbai",7.0
53,"Mumbai East","Mumbai",112.0
53,"Mumbai Hub","Mumbai",1.0
53,"Mumbai Lower Parel","Mumbai",214.0
53,"Mumbai MIDC","Mumbai",81.0
53,"Mumbai Mahim","Mumbai",117.0
53,"Mumbai Mira Rd","Mumbai",70.0
53,"Mumbai North","Mumbai",83.0
53,"Mumbai Sakinaka","Mumbai",21.0
53,"Mumbai South","Mumbai",181.0
53,"Mumbai Tardeo","Mumbai",202.0
53,"Mumbai Vile Parle","Mumbai",35.0
53,"Mumbai_Ambernath_Dc","Mumbai",86.0
53,"Mumbai_Bhandup West_Dc","Mumbai",32.0
53,"Mumbai_Borivali West _Dc","Mumbai",44.0
53,"Mumbai_Chembur_Dc","Mumbai",31.0
53,"Mumbai_Fort _Dc","Mumbai",85.0
53,"Mumbai_Jogeshwari_Dc","Mumbai",102.0
53,"Mumbai_Kalyan","Mumbai",103.0
53,"Mumbai_Kalyan West _Dc","Mumbai",177.0
53,"Mumbai_Kandivali_East","Mumbai",37.0
53,"Mumbai_Khandeshwar_Dc","Mumbai",152.0
53,"Mumbai_Khar West _Dc","Mumbai",15.0
53,"Mumbai_Thanewest_Dc","Mumbai",38.0
53,"Mysore","Mysore",74.0
53,"NSZ",,1145.0
53,"Nagpur","Nagpur",97.0
53,"Nagpur_Bajajnagar_Dc","Nagpur",66.0
53,"Nalasopara","Mumbai",121.0
53,"Nanded_Dc","Nanded",1.0
53,"Nashik Road","Nashik",125.0
53,"Noida","Delhi NCR",57.0
53,"Noida_Sec 02_DPC","Delhi NCR",52.0
53,"Noida_Sec-83_DC","Delhi NCR",12.0
53,"Noida_Sec-8_DC","Delhi NCR",22.0
53,"North BLR","Bangalore",42.0
53,"North Delhi","Delhi NCR",124.0
53,"Palwal","Palwal",31.0
53,"Panaji Goa","Goa",104.0
53,"Panipat","Panipat",79.0
53,"Patiala","Patiala",107.0
53,"Patna_1","Patna",3.0
53,"Patna_Anisabad","Patna",8.0
53,"Patna_Central","Patna",1.0
53,"Patna_Gaighat","Patna",10.0
53,"Patna_West","Patna",3.0
53,"Perungudi","Chennai",38.0
53,"Pilani","Pilani",42.0
53,"Pondicherry","Pondicherry",37.0
53,"Pune Anand Nagar","Pune",47.0
53,"Pune Balaji Nagar","Pune",36.0
53,"Pune Chandan Nagar","Pune",29.0
53,"Pune Fatima Nagar","Pune",34.0
53,"Pune Hadapsar DC","Pune",93.0
53,"Pune PNQ","Pune",35.0
53,"Pune_ Tingrenagar Dc","Pune",23.0
53,"Pune_Aundh_DC","Pune",12.0
53,"Pune_Camp_Dc","Pune",81.0
53,"Pune_Chinchwad DC","Pune",38.0
53,"Pune_Hinjawadi_Dc","Pune",26.0
53,"Pune_Kalewadi DC","Pune",106.0
53,"Pune_Magarpatta","Pune",38.0
53,"Pune_Nigdi DC","Pune",11.0
53,"Pune_Pashan_DC","Pune",20.0
53,"Pune_Sangvi_Dc","Pune",65.0
53,"Pune_Shahunagar DC","Pune",36.0
53,"Pune_Shivajinagar","Pune",23.0
53,"Pune_Warje_Dc","Pune",10.0
53,"RS.Davanagere","Davangere",30.0
53,"Raipur_DC","Raipur",31.0
53,"Raipur_Sunder Nagar_DC","Raipur",139.0
53,"Rajamundry_DC","Rajamundry",30.0
53,"Rajkot","Rajkot",98.0
53,"Rampur","Rampur",78.0
53,"Ranchi_1","Ranchi",76.0
53,"Rewa_Dc","Rewa",292.0
53,"Rohtak","Rohtak",43.0
53,"Rourkela","Rourkela",82.0
53,"Rourkela_Koel Nagar","Rourkela",77.0
53,"Rudrapur","Rudrapur",134.0
53,"Salem","Salem",47.0
53,"Samalkha_DC","Delhi NCR",61.0
53,"Sangli_Dc","Sangli",39.0
53,"Satna","Satna",129.0
53,"Shillong","Shillong",22.0
53,"Silvassa_DC","Silvassa",53.0
53,"Solapur_DC","Solapur",91.0
53,"Sonipat","Sonipat",37.0
53,"South Goa","Goa",97.0
53,"Surat","Surat",144.0
53,"Surat_Nanpura_Dc","Surat",196.0
53,"Thanjavur_DC","Tiruchi",37.0
53,"Tiruchi","Tiruchi",65.0
53,"Tirupati","Tirupati",38.0
53,"Tirupur","Tirupur",144.0
53,"Tumkur_Dc","Tumkur",348.0
53,"Udaipur_DC","Udaipur",47.0
53,"Udupi","Mangalore",18.0
53,"Ujjain","Ujjain",222.0
53,"Uppinangady_Dc","Mangalore",156.0
53,"Vadodara","Vadodara",158.0
53,"Vadodara_Karelibaug_DC","Vadodara",160.0
53,"Valsad_DC","Vapi",42.0
53,"Vapi","Vapi",111.0
53,"Varanasi","Varanasi",92.0
53,"Vellore_DC","Vellore",52.0
53,"Vijayawada","Vijayawada",82.0
53,"Vishakhapatnam","Vishakhapatnam",177.0
53,"Vizag _NAD","Vishakhapatnam",69.0
53,"Vizag_Gajuwaka","Vishakhapatnam",198.0
53,"Warangal_DC","Warangal",49.0
53,"ccu_birati","Kolkata",46.0
53,"cuttack","Cuttack",65.0
53,"dhanbad","Dhanbad",87.0
53,"jamshedpur","Jamshedpur",49.0
53,"shimla","Shimla",127.0
54,"AMD_Maninagar","Ahmedabad",134.0
54,"AMD_Memnagar","Ahmedabad",154.0
54,"AMD_Naroda","Ahmedabad",37.0
54,"AMD_Paldi","Ahmedabad",94.0
54,"AMD_Rakhial","Ahmedabad",84.0
54,"AMD_Satellite","Ahmedabad",104.0
54,"Agra","Agra",268.0
54,"Airport","Chennai",268.0
54,"Ajmer_DC","Ajmer",90.0
54,"Aligarh","Aligarh",289.0
54,"Allahabad","Allahabad",264.0
54,"Ambabadi_DC","Jaipur",76.0
54,"Ambala","Ambala",130.0
54,"Amd_Chandkheda_Dc","Ahmedabad",103.0
54,"Amdavad_Central","Ahmedabad",94.0
54,"Amdavad_East","Ahmedabad",123.0
54,"Amritsar_DC","Amritsar",271.0
54,"Anand_Dc","Anand",260.0
54,"Aurangabad","Aurangabad",1.0
54,"Ayanambakkam","Chennai",174.0
54,"BLR_Central","Bangalore",126.0
54,"Bareilly","Bareilly",156.0
54,"Begumpet HYD","Hyderabad",178.0
54,"Belgaum_Dc","Belgaum",153.0
54,"Bellary_Dc","Bellary",127.0
54,"Bengaluru_Arakere_Dc","Bangalore",182.0
54,"Bengaluru_BTM_Dc","Bangalore",129.0
54,"Bengaluru_Banaswadi_Dc","Bangalore",77.0
54,"Bengaluru_Bellandur","Bangalore",135.0
54,"Bengaluru_East","Bangalore",105.0
54,"Bengaluru_ElectronicCity_Dc","Bangalore",66.0
54,"Bengaluru_HSR_Dc","Bangalore",52.0
54,"Bengaluru_JPNagar_Dc","Bangalore",226.0
54,"Bengaluru_Koramangala_Dc","Bangalore",136.0
54,"Bengaluru_Marathalli_Dc","Bangalore",142.0
54,"Bengaluru_Mathikere_Dc","Bangalore",103.0
54,"Bengaluru_Millers_Dc","Bangalore",138.0
54,"Bengaluru_Nandinilayout_Dc","Bangalore",70.0
54,"Bengaluru_RTNagar_Dc","Bangalore",137.0
54,"Bengaluru_Rajajinagar_Dc","Bangalore",130.0
54,"Bengaluru_Richmond_Dc","Bangalore",35.0
54,"Bengaluru_Singasandra","Bangalore",235.0
54,"Bengaluru_South","Bangalore",319.0
54,"Bengaluru_Tippasandra_Dc","Bangalore",83.0
54,"Bengaluru_Vijayanagar_Dc","Bangalore",151.0
54,"Bengaluru_West","Bangalore",119.0
54,"Bengaluru_Whitefield_Dc","Bangalore",134.0
54,"Bengaluru_Wilson Garden_Dc","Bangalore",92.0
54,"Bengaluru_Yelahanka_Dc","Bangalore",182.0
54,"Berhampur_DC","Behrampur",248.0
54,"Bhatinda","Bhatinda",142.0
54,"Bhavnagar_Dc","Bhavnagar",182.0
54,"Bhopal MP Nagar","Bhopal",156.0
54,"Bhopal_Dig Banglow","Bhopal",67.0
54,"Bhopal_Kartar Arcade","Bhopal",158.0
54,"Bhopal_Kolar Mandakni","Bhopal",68.0
54,"Bhopal_Old City","Bhopal",157.0
54,"Bhubaneshwar_1","Bhubaneshwar",361.0
54,"Bhubaneshwar_Nayapalli","Bhubaneshwar",304.0
54,"Bhubaneswar_Patia","Bhubaneshwar",234.0
54,"Bidar","Gulbarga",352.0
54,"Bikaner_DC","Bikaner",106.0
54,"Blr_Ganabharathi","Bangalore",202.0
54,"Bokaro","Bokaro",196.0
54,"CCU_Behala","Kolkata",137.0
54,"CCU_Central","Kolkata",142.0
54,"CCU_DumDum","Kolkata",107.0
54,"CCU_Dunlop","Kolkata",90.0
54,"CCU_Entally","Kolkata",266.0
54,"CCU_Garia","Kolkata",150.0
54,"CCU_Jadavpur","Kolkata",201.0
54,"CCU_Manicktala","Kolkata",99.0
54,"CCU_North","Kolkata",176.0
54,"CCU_SaltLake","Kolkata",296.0
54,"CCU_South","Kolkata",218.0
54,"CCU_Taratala","Kolkata",130.0
54,"CCU_Tollygunje","Kolkata",138.0
54,"CCU_Topsia","Kolkata",96.0
54,"CJB","Coimbatore",259.0
54,"Central Goa","Goa",159.0
54,"Chandigarh","Chandigarh",311.0
54,"Chandigarh_Kurali_DC","Chandigarh",230.0
54,"Chandigarh_Mohali","Chandigarh",58.0
54,"Chandigarh_Panchkula","Chandigarh",103.0
54,"Chennai_Arumbakkam","Chennai",89.0
54,"Chennai_AshokNagar_DC","Chennai",155.0
54,"Chennai_Avadi","Chennai",139.0
54,"Chennai_Ayanavaram","Chennai",179.0
54,"Chennai_Chrompet_DC","Chennai",1.0
54,"Chennai_Egmore_DC","Chennai",15.0
54,"Chennai_Egmore_DPC","Chennai",74.0
54,"Chennai_Madhavaram_DC","Chennai",96.0
54,"Chennai_Mylapore","Chennai",131.0
54,"Chennai_Poonamallee","Chennai",149.0
54,"Chennai_Porur_DC","Chennai",108.0
54,"Chennai_Potheri","Chennai",274.0
54,"Chennai_Redhills","Chennai",49.0
54,"Chennai_Royapuram","Chennai",172.0
54,"Chennai_Sholinganallur_Dc","Chennai",335.0
54,"Chennai_Sriperumbudur_Dc","Chennai",52.0
54,"Chennai_Thiruvanmiyur_DC","Chennai",114.0
54,"Chennai_Vandalur_Dc","Chennai",122.0
54,"Chromepet","Chennai",218.0
54,"Cjb_Kovaipudur_Dc","Coimbatore",114.0
54,"Cjb_West_Dc","Coimbatore",147.0
54,"Cuddalore_DC","Cuddalore",177.0
54,"Darbhanga","Darbhanga",264.0
54,"Dehradun","Dehradun",273.0
54,"Delhi Moti Nagar","Delhi NCR",300.0
54,"Delhi_Badarpur","Delhi NCR",191.0
54,"Delhi_Barwala","Delhi NCR",33.0
54,"Delhi_Bhajanpura","Delhi NCR",88.0
54,"Delhi_Bhogal","Delhi NCR",200.0
54,"Delhi_Central","Delhi NCR",329.0
54,"Delhi_Govindpura","Delhi NCR",86.0
54,"Delhi_Kalka Ji DC","Delhi NCR",1.0
54,"Delhi_Lajwanti","Delhi NCR",119.0
54,"Delhi_MalviyaNagar","Delhi NCR",169.0
54,"Delhi_MayurVihar","Delhi NCR",128.0
54,"Delhi_Mohammadpur","Delhi NCR",43.0
54,"Delhi_Moti Bagh","Delhi NCR",30.0
54,"Delhi_Munirka","Delhi NCR",39.0
54,"Delhi_Nangloi","Delhi NCR",96.0
54,"Delhi_Naraina_DC","Delhi NCR",149.0
54,"Delhi_Palam","Delhi NCR",374.0
54,"Delhi_PunjabiBagh","Delhi NCR",147.0
54,"Delhi_Shahdara","Delhi NCR",117.0
54,"Delhi_Timarpur","Delhi NCR",240.0
54,"Delhi_mukherjeenagar","Delhi NCR",185.0
54,"Delhi_shahpurJat","Delhi NCR",333.0
54,"Dhanbad_Hirapur","Dhanbad",288.0
54,"Dharwad_Dc","Hubli",90.0
54,"Durg_Bhilai_DC","Durg-Bhilainagar",723.0
54,"East Delhi","Delhi NCR",232.0
54,"Erode","Erode",225.0
54,"FBD_Balabhgarh_DPC","Delhi NCR",7.0
54,"Faridabad","Delhi NCR",259.0
54,"Faridabad_Old","Delhi NCR",150.0
54,"GGN_DPC","Delhi NCR",64.0
54,"GZB_Mohan_Nagar_DPC","Delhi NCR",39.0
54,"Gandhinagar_DC","Ahmedabad",247.0
54,"Ganga Nagar_DC","Ganga Nagar",63.0
54,"Ghaziabad","Delhi NCR",2.0
54,"Ghaziabad_Nehru Nagar","Delhi NCR",120.0
54,"Ghaziabad_Patel Nagar","Delhi NCR",22.0
54,"Ghaziabad_Pratap Vihar","Delhi NCR",16.0
54,"Ghaziabad_Vasundhra","Delhi NCR",279.0
54,"Goa_Margao_Dc","Goa",303.0
54,"Goa_Ponda_Dc","Goa",75.0
54,"Gorakhpur","Gorakhpur",350.0
54,"Greater_Noida","Delhi NCR",140.0
54,"Gulbarga","Gulbarga",329.0
54,"Guntur_DC","Guntur",282.0
54,"Gurgaon","Delhi NCR",489.0
54,"Gurgaon_Dundahera","Delhi NCR",80.0
54,"Gurgaon_Kadipur","Delhi NCR",15.0
54,"Gurgaon_Manesar","Delhi NCR",22.0
54,"Gurgaon_NewColony Mor","Delhi NCR",49.0
54,"Gurgaon_Palam Vihar","Delhi NCR",27.0
54,"Gurgaon_Wazirabad","Delhi NCR",176.0
54,"Guwahati_Chandmari","Guwahati",117.0
54,"Guwahati_East","Guwahati",129.0
54,"Guwahati_Jalukbari","Guwahati",140.0
54,"Guwahati_North","Guwahati",116.0
54,"Guwahati_Sixmile","Guwahati",137.0
54,"Guwahati_South","Guwahati",136.0
54,"Guwahati_West","Guwahati",180.0
54,"Gwalior_DC","Gwalior",183.0
54,"Haridwar","Haridwar",239.0
54,"Hathras","Hathras",64.0
54,"Hisar","Hisar",111.0
54,"Hospet","Hospet",152.0
54,"Hosur_Dc","Hosur",141.0
54,"Howrah_Shibpur","Howrah",240.0
54,"Hubli_Dc","Hubli",154.0
54,"Hyd-Ecil","Hyderabad",183.0
54,"Hyd_Abids_Dc","Hyderabad",129.0
54,"Hyd_Attapur_Dc","Hyderabad",151.0
54,"Hyd_Balanagar","Hyderabad",62.0
54,"Hyd_Banjarahills_DC","Hyderabad",140.0
54,"Hyd_BkGuda_Dc",,1.0
54,"Hyd_BkGuda_Dc","Hyderabad",191.0
54,"Hyd_Chandanagar_Dc","Hyderabad",146.0
54,"Hyd_East","Hyderabad",116.0
54,"Hyd_Gachibowli","Hyderabad",126.0
54,"Hyd_Jeedimetla_Dc","Hyderabad",132.0
54,"Hyd_Kavadiguda_Dc","Hyderabad",121.0
54,"Hyd_LB-Nagar_Dc","Hyderabad",237.0
54,"Hyd_Madhapur","Hyderabad",171.0
54,"Hyd_Miyapur_Dc","Hyderabad",115.0
54,"Hyd_North","Hyderabad",157.0
54,"Hyd_Sayeedabad_Dc","Hyderabad",203.0
54,"Hyd_South","Hyderabad",2.0
54,"Hyd_Tarnaka_Dc","Hyderabad",79.0
54,"Hyd_Tolichowki_Dc","Hyderabad",154.0
54,"Hyd_Trimulgherry_Dc","Hyderabad",139.0
54,"Hyd_Uppal_Dc","Hyderabad",107.0
54,"Indore Palasia","Indore",126.0
54,"Indore_Marimata","Indore",120.0
54,"Indore_New Palasia","Indore",323.0
54,"Indore_Rajendra nagar","Indore",186.0
54,"Jabalpur","Jabalpur",326.0
54,"Jaipur","Jaipur",253.0
54,"Jaipur_Malviya Nagar","Jaipur",260.0
54,"Jaipur_vaishali Nagar","Jaipur",124.0
54,"Jalandhar_DC","Jalandhar",300.0
54,"Jamnagar_Dc","Jamnagar",379.0
54,"Janakpuri","Delhi NCR",182.0
54,"Jodhpur","Jodhpur",226.0
54,"Kanchipuram_DC","Kanchipuram",18.0
54,"Kanpur","Kanpur",259.0
54,"Karnal","Karnal",90.0
54,"Karur","Karur",200.0
54,"Kolhapur_DC","Kolhapur",140.0
54,"Kota","Kota",115.0
54,"Lucknow","Lucknow",460.0
54,"Lucknow_Aliganj","Lucknow",235.0
54,"Lucknow_Gomti Nagar","Lucknow",116.0
54,"Lucknow_Hub","Lucknow",2.0
54,"Lucknow_Indira Nagar","Lucknow",131.0
54,"Lucknow_Vishnu Lok","Lucknow",224.0
54,"Ludhiana_DC","Ludhiana",620.0
54,"MP_Dewas","Dewas",78.0
54,"Madurai","Madurai",165.0
54,"Malad_West_DC","Mumbai",171.0
54,"Mandya_Dc","Mysore",158.0
54,"Mangalore","Mangalore",608.0
54,"Meerut","Meerut",164.0
54,"Mehedipatnam","Hyderabad",125.0
54,"Mehsana_Dc","Mehsana",248.0
54,"Moradabad_DC","Bareilly",90.0
54,"Mount Road","Chennai",132.0
54,"Mumbai Antop Hill","Mumbai",178.0
54,"Mumbai Borivali","Mumbai",81.0
54,"Mumbai Central","Mumbai",101.0
54,"Mumbai Chandivali","Mumbai",64.0
54,"Mumbai East","Mumbai",262.0
54,"Mumbai Lower Parel","Mumbai",335.0
54,"Mumbai MIDC","Mumbai",228.0
54,"Mumbai Mahim","Mumbai",171.0
54,"Mumbai Mira Rd","Mumbai",179.0
54,"Mumbai North","Mumbai",281.0
54,"Mumbai Sakinaka","Mumbai",60.0
54,"Mumbai South","Mumbai",287.0
54,"Mumbai Tardeo","Mumbai",282.0
54,"Mumbai Vile Parle","Mumbai",102.0
54,"Mumbai_Ambernath_Dc","Mumbai",216.0
54,"Mumbai_Andheri_PC","Mumbai",1.0
54,"Mumbai_Bhandup West_Dc","Mumbai",131.0
54,"Mumbai_Borivali West _Dc","Mumbai",139.0
54,"Mumbai_Chembur_Dc","Mumbai",115.0
54,"Mumbai_Fort _Dc","Mumbai",246.0
54,"Mumbai_Jogeshwari_Dc","Mumbai",253.0
54,"Mumbai_Kalyan","Mumbai",187.0
54,"Mumbai_Kalyan West _Dc","Mumbai",358.0
54,"Mumbai_Kandivali_East","Mumbai",163.0
54,"Mumbai_Khandeshwar_Dc","Mumbai",586.0
54,"Mumbai_Khar West _Dc","Mumbai",114.0
54,"Mumbai_Thanewest_Dc","Mumbai",122.0
54,"Mysore","Mysore",239.0
54,"NSZ",,1485.0
54,"Nagpur","Nagpur",407.0
54,"Nagpur_Bajajnagar_Dc","Nagpur",298.0
54,"Nalasopara","Mumbai",319.0
54,"Nanded_Dc","Nanded",3.0
54,"Nashik Road","Nashik",382.0
54,"Noida","Delhi NCR",196.0
54,"Noida_Sec 02_DPC","Delhi NCR",225.0
54,"Noida_Sec-83_DC","Delhi NCR",51.0
54,"Noida_Sec-8_DC","Delhi NCR",100.0
54,"North BLR","Bangalore",89.0
54,"North Delhi","Delhi NCR",488.0
54,"Palwal","Palwal",96.0
54,"Panaji Goa","Goa",213.0
54,"Panipat","Panipat",119.0
54,"Patiala","Patiala",294.0
54,"Patna_1","Patna",11.0
54,"Patna_Anisabad","Patna",11.0
54,"Patna_Central","Patna",6.0
54,"Patna_Gaighat","Patna",21.0
54,"Patna_West","Patna",3.0
54,"Perungudi","Chennai",135.0
54,"Pilani","Pilani",126.0
54,"Pondicherry","Pondicherry",139.0
54,"Pune Anand Nagar","Pune",87.0
54,"Pune Balaji Nagar","Pune",169.0
54,"Pune Chandan Nagar","Pune",106.0
54,"Pune Fatima Nagar","Pune",64.0
54,"Pune Hadapsar DC","Pune",153.0
54,"Pune PNQ","Pune",105.0
54,"Pune_ Tingrenagar Dc","Pune",126.0
54,"Pune_Aundh_DC","Pune",39.0
54,"Pune_Camp_Dc","Pune",201.0
54,"Pune_Chinchwad DC","Pune",75.0
54,"Pune_Hinjawadi_Dc","Pune",145.0
54,"Pune_Kalewadi DC","Pune",211.0
54,"Pune_Magarpatta","Pune",77.0
54,"Pune_Nigdi DC","Pune",39.0
54,"Pune_Pashan_DC","Pune",112.0
54,"Pune_Sangvi_Dc","Pune",115.0
54,"Pune_Shahunagar DC","Pune",86.0
54,"Pune_Shivajinagar","Pune",64.0
54,"Pune_Warje_Dc","Pune",56.0
54,"RS.Davanagere","Davangere",85.0
54,"Raipur_DC","Raipur",97.0
54,"Raipur_Sunder Nagar_DC","Raipur",560.0
54,"Rajamundry_DC","Rajamundry",157.0
54,"Rajkot","Rajkot",302.0
54,"Rampur","Rampur",213.0
54,"Ranchi_1","Ranchi",255.0
54,"Rewa_Dc","Rewa",412.0
54,"Rohtak","Rohtak",161.0
54,"Rourkela","Rourkela",306.0
54,"Rourkela_Koel Nagar","Rourkela",278.0
54,"Rudrapur","Rudrapur",450.0
54,"Salem","Salem",155.0
54,"Samalkha_DC","Delhi NCR",195.0
54,"Sangli_Dc","Sangli",147.0
54,"Satna","Satna",149.0
54,"Shillong","Shillong",109.0
54,"Silvassa_DC","Silvassa",191.0
54,"Solapur_DC","Solapur",243.0
54,"Sonipat","Sonipat",119.0
54,"South Goa","Goa",235.0
54,"Surat","Surat",387.0
54,"Surat_Nanpura_Dc","Surat",559.0
54,"Thanjavur_DC","Tiruchi",102.0
54,"Tiruchi","Tiruchi",230.0
54,"Tirupati","Tirupati",138.0
54,"Tirupur","Tirupur",423.0
54,"Tumkur_Dc","Tumkur",385.0
54,"Udaipur_DC","Udaipur",137.0
54,"Udupi","Mangalore",73.0
54,"Ujjain","Ujjain",288.0
54,"Uppinangady_Dc","Mangalore",231.0
54,"Vadodara","Vadodara",289.0
54,"Vadodara_Karelibaug_DC","Vadodara",389.0
54,"Valsad_DC","Vapi",91.0
54,"Vapi","Vapi",352.0
54,"Varanasi","Varanasi",273.0
54,"Vellore_DC","Vellore",139.0
54,"Vijayawada","Vijayawada",275.0
54,"Vishakhapatnam","Vishakhapatnam",339.0
54,"Vizag _NAD","Vishakhapatnam",134.0
54,"Vizag_Gajuwaka","Vishakhapatnam",254.0
54,"Warangal_DC","Warangal",100.0
54,"ccu_birati","Kolkata",183.0
54,"cuttack","Cuttack",325.0
54,"dhanbad","Dhanbad",272.0
54,"jamshedpur","Jamshedpur",126.0
54,"shimla","Shimla",167.0
55,"AMD_Maninagar","Ahmedabad",133.0
55,"AMD_Memnagar","Ahmedabad",164.0
55,"AMD_Naroda","Ahmedabad",36.0
55,"AMD_Paldi","Ahmedabad",102.0
55,"AMD_Rakhial","Ahmedabad",109.0
55,"AMD_Satellite","Ahmedabad",112.0
55,"Agra","Agra",268.0
55,"Airport","Chennai",310.0
55,"Ajmer_DC","Ajmer",121.0
55,"Aligarh","Aligarh",297.0
55,"Allahabad","Allahabad",278.0
55,"Ambabadi_DC","Jaipur",90.0
55,"Ambala","Ambala",135.0
55,"Amd_Chandkheda_Dc","Ahmedabad",100.0
55,"Amdavad_Central","Ahmedabad",108.0
55,"Amdavad_East","Ahmedabad",134.0
55,"Amritsar_DC","Amritsar",463.0
55,"Anand_Dc","Anand",235.0
55,"Ayanambakkam","Chennai",158.0
55,"BLR_Central","Bangalore",158.0
55,"Bareilly","Bareilly",177.0
55,"Begumpet HYD","Hyderabad",177.0
55,"Belgaum_Dc","Belgaum",149.0
55,"Bellary_Dc","Bellary",118.0
55,"Bengaluru_Arakere_Dc","Bangalore",169.0
55,"Bengaluru_BTM_Dc","Bangalore",166.0
55,"Bengaluru_Banaswadi_Dc","Bangalore",125.0
55,"Bengaluru_Bellandur","Bangalore",121.0
55,"Bengaluru_East","Bangalore",108.0
55,"Bengaluru_ElectronicCity_Dc","Bangalore",81.0
55,"Bengaluru_HSR_Dc","Bangalore",55.0
55,"Bengaluru_JPNagar_Dc","Bangalore",263.0
55,"Bengaluru_Koramangala_Dc","Bangalore",78.0
55,"Bengaluru_Marathalli_Dc","Bangalore",159.0
55,"Bengaluru_Mathikere_Dc","Bangalore",126.0
55,"Bengaluru_Millers_Dc","Bangalore",222.0
55,"Bengaluru_Nandinilayout_Dc","Bangalore",92.0
55,"Bengaluru_RTNagar_Dc","Bangalore",170.0
55,"Bengaluru_Rajajinagar_Dc","Bangalore",166.0
55,"Bengaluru_Richmond_Dc","Bangalore",73.0
55,"Bengaluru_Singasandra","Bangalore",264.0
55,"Bengaluru_South","Bangalore",397.0
55,"Bengaluru_Tippasandra_Dc","Bangalore",132.0
55,"Bengaluru_Vijayanagar_Dc","Bangalore",161.0
55,"Bengaluru_West","Bangalore",138.0
55,"Bengaluru_Whitefield_Dc","Bangalore",142.0
55,"Bengaluru_Wilson Garden_Dc","Bangalore",97.0
55,"Bengaluru_Yelahanka_Dc","Bangalore",222.0
55,"Berhampur_DC","Behrampur",417.0
55,"Bhatinda","Bhatinda",174.0
55,"Bhavnagar_Dc","Bhavnagar",159.0
55,"Bhopal MP Nagar","Bhopal",167.0
55,"Bhopal_Dig Banglow","Bhopal",89.0
55,"Bhopal_Kartar Arcade","Bhopal",199.0
55,"Bhopal_Kolar Mandakni","Bhopal",78.0
55,"Bhopal_Old City","Bhopal",229.0
55,"Bhubaneshwar_1","Bhubaneshwar",316.0
55,"Bhubaneshwar_Nayapalli","Bhubaneshwar",274.0
55,"Bhubaneswar_Patia","Bhubaneshwar",222.0
55,"Bidar","Gulbarga",429.0
55,"Bikaner_DC","Bikaner",107.0
55,"Blr_Ganabharathi","Bangalore",231.0
55,"Bokaro","Bokaro",233.0
55,"CCU_Behala","Kolkata",128.0
55,"CCU_Central","Kolkata",120.0
55,"CCU_DumDum","Kolkata",122.0
55,"CCU_Dunlop","Kolkata",99.0
55,"CCU_Entally","Kolkata",291.0
55,"CCU_Garia","Kolkata",128.0
55,"CCU_Jadavpur","Kolkata",204.0
55,"CCU_Manicktala","Kolkata",69.0
55,"CCU_North","Kolkata",208.0
55,"CCU_SaltLake","Kolkata",268.0
55,"CCU_South","Kolkata",243.0
55,"CCU_Taratala","Kolkata",119.0
55,"CCU_Tollygunje","Kolkata",186.0
55,"CCU_Topsia","Kolkata",104.0
55,"CJB","Coimbatore",260.0
55,"Central Goa","Goa",123.0
55,"Chandigarh","Chandigarh",408.0
55,"Chandigarh_Kurali_DC","Chandigarh",207.0
55,"Chandigarh_Mohali","Chandigarh",84.0
55,"Chandigarh_Panchkula","Chandigarh",128.0
55,"Chennai_Arumbakkam","Chennai",86.0
55,"Chennai_AshokNagar_DC","Chennai",168.0
55,"Chennai_Avadi","Chennai",125.0
55,"Chennai_Ayanavaram","Chennai",169.0
55,"Chennai_Egmore_DC","Chennai",11.0
55,"Chennai_Egmore_DPC","Chennai",70.0
55,"Chennai_Madhavaram_DC","Chennai",112.0
55,"Chennai_Mylapore","Chennai",186.0
55,"Chennai_Poonamallee","Chennai",178.0
55,"Chennai_Porur_DC","Chennai",120.0
55,"Chennai_Potheri","Chennai",342.0
